source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell subclass]	characteristics[activation encounter]	characteristics[activation state]	characteristics[age]	characteristics[developmental stage]	characteristics[individual]	characteristics[biological replicate]	characteristics[sex]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	assay name	comment[data file]	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 129	Adult_Monocytes_Gel_Velos_32_f14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f14.raw	NT=SDS-PAGE;AC=PRIDE:0000568	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 130	Adult_Monocytes_Gel_Velos_32_f15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f15.raw	NT=SDS-PAGE;AC=PRIDE:0000568	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 131	Adult_Monocytes_Gel_Velos_32_f16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f16.raw	NT=SDS-PAGE;AC=PRIDE:0000568	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 132	Adult_Monocytes_Gel_Velos_32_f17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f17.raw	NT=SDS-PAGE;AC=PRIDE:0000568	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 133	Adult_Monocytes_Gel_Velos_32_f18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f18.raw	NT=SDS-PAGE;AC=PRIDE:0000568	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 134	Adult_Monocytes_Gel_Velos_32_f19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f19.raw	NT=SDS-PAGE;AC=PRIDE:0000568	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 135	Adult_Monocytes_Gel_Velos_32_f20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f20.raw	NT=SDS-PAGE;AC=PRIDE:0000568	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 136	Adult_Monocytes_Gel_Velos_32_f21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f21.raw	NT=SDS-PAGE;AC=PRIDE:0000568	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 137	Adult_Monocytes_Gel_Velos_32_f22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f22.raw	NT=SDS-PAGE;AC=PRIDE:0000568	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 138	Adult_Monocytes_Gel_Velos_32_f23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f23.raw	NT=SDS-PAGE;AC=PRIDE:0000568	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 139	Adult_Monocytes_Gel_Velos_32_f24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f24.raw	NT=SDS-PAGE;AC=PRIDE:0000568	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 140	Adult_Monocytes_Gel_Velos_32_f25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f25.raw	NT=SDS-PAGE;AC=PRIDE:0000568	25	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 141	Adult_Monocytes_Gel_Velos_32_f26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f26.raw	NT=SDS-PAGE;AC=PRIDE:0000568	26	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 142	Adult_Monocytes_Gel_Velos_32_f27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f27.raw	NT=SDS-PAGE;AC=PRIDE:0000568	27	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 143	Adult_Monocytes_Gel_Velos_32_f28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f28.raw	NT=SDS-PAGE;AC=PRIDE:0000568	28	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 144	Adult_Monocytes_Gel_Velos_32_f29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f29.raw	NT=SDS-PAGE;AC=PRIDE:0000568	29	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 145	Adult_Monocytes_Gel_Velos_32_f30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f30.raw	NT=SDS-PAGE;AC=PRIDE:0000568	30	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 146	Adult_Monocytes_Gel_Velos_32_f31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f31.raw	NT=SDS-PAGE;AC=PRIDE:0000568	31	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 147	Adult_Monocytes_Gel_Velos_32_f32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f32.raw	NT=SDS-PAGE;AC=PRIDE:0000568	32	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 148	Adult_Monocytes_Gel_Velos_32_f33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f33.raw	NT=SDS-PAGE;AC=PRIDE:0000568	33	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 149	Adult_Monocytes_Gel_Velos_32_f34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f34.raw	NT=SDS-PAGE;AC=PRIDE:0000568	34	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 150	Adult_Monocytes_Gel_Velos_32_f35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f35.raw	NT=SDS-PAGE;AC=PRIDE:0000568	35	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 151	Adult_Monocytes_Gel_Velos_32_f36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f36.raw	NT=SDS-PAGE;AC=PRIDE:0000568	36	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 152	Adult_Monocytes_Gel_Velos_32_f37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f37.raw	NT=SDS-PAGE;AC=PRIDE:0000568	37	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 153	Adult_Monocytes_Gel_Velos_32_f38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f38.raw	NT=SDS-PAGE;AC=PRIDE:0000568	38	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-5	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 154	Adult_Monocytes_Gel_Velos_32_f39.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_Gel_Velos_32_f39.raw	NT=SDS-PAGE;AC=PRIDE:0000568	39	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-6	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 155	Adult_Monocytes_bRP_Elite_33_f01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_bRP_Elite_33_f01.raw	NT=high pH RPLC;AC=PRIDE:0000564	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-6	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 156	Adult_Monocytes_bRP_Elite_33_f02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_bRP_Elite_33_f02.raw	NT=high pH RPLC;AC=PRIDE:0000564	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-6	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 157	Adult_Monocytes_bRP_Elite_33_f03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_bRP_Elite_33_f03.raw	NT=high pH RPLC;AC=PRIDE:0000564	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-6	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 158	Adult_Monocytes_bRP_Elite_33_f04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_bRP_Elite_33_f04.raw	NT=high pH RPLC;AC=PRIDE:0000564	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-6	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 159	Adult_Monocytes_bRP_Elite_33_f05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_bRP_Elite_33_f05.raw	NT=high pH RPLC;AC=PRIDE:0000564	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
PXD000561-Sample-6	Homo sapiens	blood	monocyte	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 160	Adult_Monocytes_bRP_Elite_33_f06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Monocytes_bRP_Elite_33_f06.raw	NT=high pH RPLC;AC=PRIDE:0000564	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	monocyte
