source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 194	PC9_F6_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F6_03182014_2.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 195	PC9_FTwash_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_FTwash_03182014_1.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 196	PC9_FTwash_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_FTwash_03182014_2.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 197	baby_PC9IR_F1_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F1_01072014_1.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 198	baby_PC9IR_F1_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F1_01072014_2.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 199	baby_PC9IR_F2_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F2_01072014_1.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 200	baby_PC9IR_F2_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F2_01072014_2.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 201	baby_PC9IR_F3_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F3_01072014_1.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 202	baby_PC9IR_F3_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F3_01072014_2.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 203	baby_PC9IR_F4_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F4_01072014_1.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 204	baby_PC9IR_F4_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F4_01072014_2.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 205	baby_PC9IR_F5_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F5_01072014_1.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 206	baby_PC9IR_F5_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F5_01072014_2.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 207	baby_PC9IR_F6_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F6_01072014_1.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 208	baby_PC9IR_F6_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_F6_01072014_2.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 209	baby_PC9IR_FTwash_01072014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_FTwash_01072014_1.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 210	baby_PC9IR_FTwash_01072014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR_FTwash_01072014_2.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 211	baby_PC9IR3_desalt_F1_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F1_01092014_1.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 212	baby_PC9IR3_desalt_F1_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F1_01092014_2.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 213	baby_PC9IR3_desalt_F2_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F2_01092014_1.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 214	baby_PC9IR3_desalt_F2_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F2_01092014_2.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 215	baby_PC9IR3_desalt_F3_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F3_01092014_1.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 216	baby_PC9IR3_desalt_F3_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F3_01092014_2.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 217	baby_PC9IR3_desalt_F4_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F4_01092014_1.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 218	baby_PC9IR3_desalt_F4_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F4_01092014_2.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 219	baby_PC9IR3_desalt_F5_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F5_01092014_1.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 220	baby_PC9IR3_desalt_F5_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F5_01092014_2.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 221	baby_PC9IR3_desalt_F6_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F6_01092014_1.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 222	baby_PC9IR3_desalt_F6_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_F6_01092014_2.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 223	baby_PC9IR3_desalt_FTwash_01092014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_FTwash_01092014_1.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
PXD002224-Sample-11	Homo sapiens	lung	not available	PC9IR	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 224	baby_PC9IR3_desalt_FTwash_01092014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9IR3_desalt_FTwash_01092014_2.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9IR
