source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 200	proteomic profiling by mass spectrometry	20190103_SNV_1_ACN_UP_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190103_SNV_1_ACN_UP_9.raw	1	40	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 201	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_1.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 202	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_10.raw	2	2	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 203	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_11.raw	2	3	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 204	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_12.raw	2	4	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 205	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_13.raw	2	5	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 206	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_14.raw	2	6	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 207	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_15.raw	2	7	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 208	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_16.raw	2	8	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 209	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_17.raw	2	9	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 210	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_18.raw	2	10	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 211	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_19.raw	2	11	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 212	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_2.raw	2	12	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 213	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_20.raw	2	13	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 214	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_3.raw	2	14	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 215	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_4.raw	2	15	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 216	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_5.raw	2	16	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 217	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_6.raw	2	17	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 218	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_7.raw	2	18	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 219	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_8.raw	2	19	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 220	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_Down_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_Down_9.raw	2	20	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 221	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_1.raw	2	21	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 222	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_10.raw	2	22	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 223	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_11.raw	2	23	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 224	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_12.raw	2	24	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 225	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_13.raw	2	25	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 226	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_14.raw	2	26	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 227	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_15.raw	2	27	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 228	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_16.raw	2	28	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 229	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_17.raw	2	29	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 230	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_18.raw	2	30	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 231	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_19.raw	2	31	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 232	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_2.raw	2	32	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 233	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_20.raw	2	33	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 234	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_3.raw	2	34	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 235	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_4.raw	2	35	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 236	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_5.raw	2	36	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 237	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_6.raw	2	37	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 238	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_7.raw	2	38	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
