source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD014877-Sample-23	Oryctolagus cuniculus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 114	proteomic profiling by mass spectrometry	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Oryctolagus cuniculus
PXD014877-Sample-24	Phocaeicola vulgatus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 115	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_1_Bacteroides_vulgatus.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_1_Bacteroides_vulgatus.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Phocaeicola vulgatus
PXD014877-Sample-25	Bacteroides Uniformis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 116	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_2_Bacteroides_univormis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_2_Bacteroides_univormis.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Bacteroides Uniformis
PXD014877-Sample-26	Bacteroides fragilis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 117	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_3_Bacteroides_fragilis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_3_Bacteroides_fragilis.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Bacteroides fragilis
PXD014877-Sample-27	Bacteroides Thetaiotaomicron	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 118	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_4_Bacteroides_thetaiotaomicron.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_4_Bacteroides_thetaiotaomicron.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Bacteroides Thetaiotaomicron
PXD014877-Sample-28	Agathobacter rectalis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 119	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_5_Eubactenum_rectale.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_5_Eubactenum_rectale.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Agathobacter rectalis
PXD014877-Sample-29	Roseburia Intestinalis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 120	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_6_Roseburia_intestinalis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_6_Roseburia_intestinalis.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Roseburia Intestinalis
PXD014877-Sample-30	Veillonella parvula	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 121	proteomic profiling by mass spectrometry	20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_7_Veillonella_parvula.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181010_QX1_JoMu_SA_Easy12-7_uPAC_500ng_7_Veillonella_parvula.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Veillonella parvula
PXD014877-Sample-31	Bifidobacterium Adolescentis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 122	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_10_Bifidobacterium_adolescentis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_10_Bifidobacterium_adolescentis.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Bifidobacterium Adolescentis
PXD014877-Sample-32	Eggerthella Lenta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 123	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_11_Eggerthella_lenta.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_11_Eggerthella_lenta.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Eggerthella Lenta
PXD014877-Sample-33	Fusobacterium nucleatum subsp. nucleatum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 124	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_12_Fusobacterium_nucleatum_subsp_nucleatum.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_12_Fusobacterium_nucleatum_subsp_nucleatum.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Fusobacterium nucleatum subsp. nucleatum
PXD014877-Sample-34	Enterocloster bolteae	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 125	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_13_Clostridium_bolteae.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_13_Clostridium_bolteae.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Enterocloster bolteae
PXD014877-Sample-35	Bifidobacterium longum subsp. longum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 126	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_14_Bifidobacterium_longum_subsp_longum.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_14_Bifidobacterium_longum_subsp_longum.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Bifidobacterium longum subsp. longum
PXD014877-Sample-36	Clostridium perfringens	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 127	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_15_Clostridium_perfringens.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_15_Clostridium_perfringens.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Clostridium perfringens
PXD014877-Sample-37	Lacrimispora saccharolytica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 128	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_16_Clostridium_saccharolyticum.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_16_Clostridium_saccharolyticum.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Lacrimispora saccharolytica
PXD014877-Sample-38	Lacticaseibacillus paracasei	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 129	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_17_Lactobacillus_paracasei.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_17_Lactobacillus_paracasei.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Lacticaseibacillus paracasei
PXD014877-Sample-39	Ruminococcus Bromii	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 130	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_18_Ruminococcus_bromii.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_18_Ruminococcus_bromii.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Ruminococcus Bromii
PXD014877-Sample-40	Mediterraneibacter gnavus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 131	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_19_Ruminococcus_gnavus.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_19_Ruminococcus_gnavus.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Mediterraneibacter gnavus
PXD014877-Sample-41	[Ruminococcus] torques	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 132	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_20_Ruminococcus_torques.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_20_Ruminococcus_torques.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	[Ruminococcus] torques
PXD014877-Sample-42	Coprococcus Comes	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 133	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_21_Coprococcus_comes.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_21_Coprococcus_comes.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Coprococcus Comes
PXD014877-Sample-43	Blautia Obeum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 134	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_22_Blautia_obeum.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_22_Blautia_obeum.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Blautia Obeum
PXD014877-Sample-44	Parabacteroides Merdae	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 135	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_23_Parabacteroides_merdae.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_23_Parabacteroides_merdae.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Parabacteroides Merdae
PXD014877-Sample-45	Streptococcus Parasanguinis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 136	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_24_Streptococcus_parasanguinis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_24_Streptococcus_parasanguinis.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Streptococcus Parasanguinis
PXD014877-Sample-46	Collinsella Aerofaciens	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 137	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_25_Collinsella_aerofaciens.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_25_Collinsella_aerofaciens.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=Unimod:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Collinsella Aerofaciens
PXD014877-Sample-47	Parabacteroides Distasonis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 138	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_26_Parabacteroides_distasonis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_26_Parabacteroides_distasonis.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Parabacteroides Distasonis
PXD014877-Sample-48	Dorea Formicigenerans	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 139	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_27_Dorea_formicigenerans.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_27_Dorea_formicigenerans.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Dorea Formicigenerans
PXD014877-Sample-49	Escherichia Coli ED1a	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 140	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_28_Ecoli_ED1a.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_28_Ecoli_ED1a.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Escherichia Coli ED1a
PXD014877-Sample-50	Akkermansia muciniphila	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 141	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_9_Akkermansia_muciniphila.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_9_Akkermansia_muciniphila.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Akkermansia muciniphila
PXD014877-Sample-51	Segatella copri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 142	proteomic profiling by mass spectrometry	20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_Prevotella_copri-8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181012_QX3_JoMu_SA_LC12-7_uPAC200cm_Prevotella_copri-8.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Segatella copri
PXD014877-Sample-52	Odoribacter splanchnicus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 143	proteomic profiling by mass spectrometry	20181015_QX1_JoMu_SA_Easy12-7_uPAC_500ng_29_Odoribacter_splanchnicus.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181015_QX1_JoMu_SA_Easy12-7_uPAC_500ng_29_Odoribacter_splanchnicus.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Odoribacter splanchnicus
PXD014877-Sample-53	Canis lupus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 144	proteomic profiling by mass spectrometry	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DogiRT_fraction1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DogiRT_fraction1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Canis lupus
