source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[batch]	characteristics[biological replicate]	Material Type	assay name	comment[data file]	comment[file uri]	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[instrument identifier]	comment[cleavage agent details]	comment[modification parameters].2	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[MS1 scan range]	comment[MS2 scan range]	factor value[cell line]
PXD030304-Sample 239	Homo sapiens	Central Nervous System	not available	not available	H4	not available	not available	not available	Glioma	P04	1	cell	run 1457	191010_b48-t1-12_00dnm_00jkb_m02_s_1.wiff	191010_b48-t1-12_00dnm_00jkb_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H4
PXD030304-Sample 239	Homo sapiens	Central Nervous System	not available	not available	H4	not available	not available	not available	Glioma	P04	1	cell	run 1458	191011_b46-t1-12_00dmq_00jib_m01_s_1.wiff	191011_b46-t1-12_00dmq_00jib_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H4
PXD030304-Sample 239	Homo sapiens	Central Nervous System	not available	not available	H4	not available	not available	not available	Glioma	P04	1	cell	run 1459	191012_b44-t1-12_00dlu_00jhp_m03_s_1.wiff	191012_b44-t1-12_00dlu_00jhp_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H4
PXD030304-Sample 239	Homo sapiens	Central Nervous System	not available	not available	H4	not available	not available	not available	Glioma	P04	1	cell	run 1460	191012_b44-t2-12_00dlu_00jlb_m05_s_1.wiff	191012_b44-t2-12_00dlu_00jlb_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H4
PXD030304-Sample 239	Homo sapiens	Central Nervous System	not available	not available	H4	not available	not available	not available	Glioma	P04	1	cell	run 1461	191012_b48-t2-12_00dnm_00jmt_m06_s_1.wiff	191012_b48-t2-12_00dnm_00jmt_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H4
PXD030304-Sample 239	Homo sapiens	Central Nervous System	not available	not available	H4	not available	not available	not available	Glioma	P04	1	cell	run 1462	191017_b46-t2-12_00dmq_00ka1_m05_s_1.wiff	191017_b46-t2-12_00dmq_00ka1_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H4
PXD030304-Sample 240	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	H9	not available	not available	not available	T-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 1463	190121_8737_004oo_00875_m06_s_1.wiff	190121_8737_004oo_00875_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H9
PXD030304-Sample 240	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	H9	not available	not available	not available	T-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 1464	190123_8737_004qk_0089m_m06_s_1.wiff	190123_8737_004qk_0089m_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H9
PXD030304-Sample 240	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	H9	not available	not available	not available	T-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 1465	190125_8737_004qk_008jh_m04_s_1.wiff	190125_8737_004qk_008jh_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H9
PXD030304-Sample 240	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	H9	not available	not available	not available	T-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 1466	190126_8737_004rg_008lm_m06_s_1.wiff	190126_8737_004rg_008lm_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H9
PXD030304-Sample 240	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	H9	not available	not available	not available	T-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 1467	190129_8737_004rg_008nw_m04_s_1.wiff	190129_8737_004rg_008nw_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H9
PXD030304-Sample 240	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	H9	not available	not available	not available	T-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 1468	190628_8737_004oo_00e9q_m02_s_1.wiff	190628_8737_004oo_00e9q_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	H9
PXD030304-Sample 241	Homo sapiens	Kidney	not available	not available	HA7-RCC	not available	not available	not available	Kidney Carcinoma	P04	1	cell	run 1469	190902_b9-t1-6_00b8v_00hqv_m01_s_1.wiff	190902_b9-t1-6_00b8v_00hqv_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HA7-RCC
PXD030304-Sample 241	Homo sapiens	Kidney	not available	not available	HA7-RCC	not available	not available	not available	Kidney Carcinoma	P04	1	cell	run 1470	190916_b11-t1-6_00b9r_00i3w_m04_s_1.wiff	190916_b11-t1-6_00b9r_00i3w_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HA7-RCC
PXD030304-Sample 241	Homo sapiens	Kidney	not available	not available	HA7-RCC	not available	not available	not available	Kidney Carcinoma	P04	1	cell	run 1471	190923_b11-t2-6_00b9r_00ipy_m05_s_1.wiff	190923_b11-t2-6_00b9r_00ipy_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HA7-RCC
PXD030304-Sample 241	Homo sapiens	Kidney	not available	not available	HA7-RCC	not available	not available	not available	Kidney Carcinoma	P04	1	cell	run 1472	190923_b7-t2-6_00b7z_00ib7_m05_s_1.wiff	190923_b7-t2-6_00b7z_00ib7_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HA7-RCC
PXD030304-Sample 241	Homo sapiens	Kidney	not available	not available	HA7-RCC	not available	not available	not available	Kidney Carcinoma	P04	1	cell	run 1473	190930_b9-t2-6_00b8v_00ifs_m02_s_1.wiff	190930_b9-t2-6_00b8v_00ifs_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HA7-RCC
PXD030304-Sample 241	Homo sapiens	Kidney	not available	not available	HA7-RCC	not available	not available	not available	Kidney Carcinoma	P05	1	cell	run 1474	191029_b7-t3-6_00b7z_00l91_m04_s_1.wiff	191029_b7-t3-6_00b7z_00l91_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HA7-RCC
PXD030304-Sample 242	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HAL-01	not available	not available	not available	B-Lymphoblastic Leukemia	P02	1	cell	run 1475	181007_e0022_p02_2395_1_s_m04_1.wiff	181007_e0022_p02_2395_1_s_m04_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HAL-01
PXD030304-Sample 242	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HAL-01	not available	not available	not available	B-Lymphoblastic Leukemia	P02	1	cell	run 1476	181007_e0022_p02_2395_2_s_m04_1.wiff	181007_e0022_p02_2395_2_s_m04_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HAL-01
PXD030304-Sample 242	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HAL-01	not available	not available	not available	B-Lymphoblastic Leukemia	P02	1	cell	run 1477	181007_e0022_p02_2395_3_s_m04_1.wiff	181007_e0022_p02_2395_3_s_m04_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HAL-01
PXD030304-Sample 242	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HAL-01	not available	not available	not available	B-Lymphoblastic Leukemia	P02	1	cell	run 1478	181012_e0022_p02_2395_1_s_m06_1.wiff	181012_e0022_p02_2395_1_s_m06_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HAL-01
PXD030304-Sample 242	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HAL-01	not available	not available	not available	B-Lymphoblastic Leukemia	P02	1	cell	run 1479	181012_e0022_p02_2395_2_s_m06_1.wiff	181012_e0022_p02_2395_2_s_m06_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HAL-01
PXD030304-Sample 242	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HAL-01	not available	not available	not available	B-Lymphoblastic Leukemia	P02	1	cell	run 1480	181012_e0022_p02_2395_3_s_m06_1.wiff	181012_e0022_p02_2395_3_s_m06_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HAL-01
PXD030304-Sample 243	Homo sapiens	Lung	not available	not available	HARA	not available	not available	not available	Non-Small Cell Lung Carcinoma	P04	1	cell	run 1481	190908_b21-t1-7_00dbh_00i3g_m01_s_1.wiff	190908_b21-t1-7_00dbh_00i3g_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HARA
PXD030304-Sample 243	Homo sapiens	Lung	not available	not available	HARA	not available	not available	not available	Non-Small Cell Lung Carcinoma	P04	1	cell	run 1482	190918_b19-t1-7_00dal_00ij5_m04_s_1.wiff	190918_b19-t1-7_00dal_00ij5_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HARA
PXD030304-Sample 243	Homo sapiens	Lung	not available	not available	HARA	not available	not available	not available	Non-Small Cell Lung Carcinoma	P04	1	cell	run 1483	190923_b23-t1-7_00dcd_00ijq_m06_s_1.wiff	190923_b23-t1-7_00dcd_00ijq_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HARA
PXD030304-Sample 243	Homo sapiens	Lung	not available	not available	HARA	not available	not available	not available	Non-Small Cell Lung Carcinoma	P04	1	cell	run 1484	190926_b19-t2-7_00dal_00it4_m05_s_1.wiff	190926_b19-t2-7_00dal_00it4_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HARA
PXD030304-Sample 243	Homo sapiens	Lung	not available	not available	HARA	not available	not available	not available	Non-Small Cell Lung Carcinoma	P04	1	cell	run 1485	190927_b23-t2-7_00dcd_00iyk_m06_s_1.wiff	190927_b23-t2-7_00dcd_00iyk_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HARA
PXD030304-Sample 243	Homo sapiens	Lung	not available	not available	HARA	not available	not available	not available	Non-Small Cell Lung Carcinoma	P04	1	cell	run 1486	191004_b21-t2-7_00dbh_00j97_m02_s_1.wiff	191004_b21-t2-7_00dbh_00j97_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HARA
PXD030304-Sample 244	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HC-1	not available	not available	not available	Hairy Cell Leukemia	P03	1	cell	run 1487	190102_2755_004hc_007k1_m02_s_1.wiff	190102_2755_004hc_007k1_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HC-1
PXD030304-Sample 244	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HC-1	not available	not available	not available	Hairy Cell Leukemia	P03	1	cell	run 1488	190111_2755_004hc_007kz_m03_s_1.wiff	190111_2755_004hc_007kz_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HC-1
PXD030304-Sample 244	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HC-1	not available	not available	not available	Hairy Cell Leukemia	P03	1	cell	run 1489	190115_2755_004i8_0080n_m04_s_1.wiff	190115_2755_004i8_0080n_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HC-1
PXD030304-Sample 244	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HC-1	not available	not available	not available	Hairy Cell Leukemia	P03	1	cell	run 1490	190115_2755_004i8_00816_m06_s_1.wiff	190115_2755_004i8_00816_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HC-1
PXD030304-Sample 244	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HC-1	not available	not available	not available	Hairy Cell Leukemia	P03	1	cell	run 1491	190118_2755_004nu_0085s_m04_s_1.wiff	190118_2755_004nu_0085s_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HC-1
PXD030304-Sample 244	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	HC-1	not available	not available	not available	Hairy Cell Leukemia	P03	1	cell	run 1492	190119_2755_004nu_00869_m06_s_1.wiff	190119_2755_004nu_00869_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HC-1
PXD030304-Sample 245	Homo sapiens	Breast	not available	not available	HCC1143	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1493	190523_7230_0084c_00bfa_m02_s_1.wiff	190523_7230_0084c_00bfa_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1143
PXD030304-Sample 245	Homo sapiens	Breast	not available	not available	HCC1143	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1494	190525_7230_008au_00bi6_m02_s_1.wiff	190525_7230_008au_00bi6_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1143
PXD030304-Sample 245	Homo sapiens	Breast	not available	not available	HCC1143	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1495	190526_7230_0084c_00bjc_m04_s_1.wiff	190526_7230_0084c_00bjc_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1143
PXD030304-Sample 245	Homo sapiens	Breast	not available	not available	HCC1143	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1496	190602_7230_008au_00bvf_m03_s_1.wiff	190602_7230_008au_00bvf_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1143
PXD030304-Sample 245	Homo sapiens	Breast	not available	not available	HCC1143	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1497	190726_7230_00eiy_00fb9_m03_s_1.wiff	190726_7230_00eiy_00fb9_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1143
PXD030304-Sample 245	Homo sapiens	Breast	not available	not available	HCC1143	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1498	190809_7230_00eiy_00gcu_m05_s_1.wiff	190809_7230_00eiy_00gcu_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1143
PXD030304-Sample 246	Homo sapiens	Breast	not available	not available	HCC1187	not available	not available	not available	Breast Carcinoma	P03	1	cell	run 1499	190115_8592_004hh_007l5_m06_s_1.wiff	190115_8592_004hh_007l5_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HCC1187
