source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	factor value[disease]
PDC000410-Sample-11	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	Core CR	not available	organism part	run11	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f11.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Sj5UP6heR6AqKlh6wiI5bnDIxFjvN654sZUfjwOqLlq7bvvHYg3lCeEW9eoRF1k9X0jdyMBD4BM9vTBGGabBtSjjoApMb30ZMPlS53GVT1TmCAIFGNYJE0WtmOlt6y0ymfRSE7g2~jFiKJ90vun4M2eZminISVnou4wFl~7T19oZBczktHCUztDuq9DfN4Ys7LNGPNwTwLc1d2sLa~uPXCotX1YxxG8ctmvhgQnpSSSjuDFdbstMZkf0EuB4GbC9iKkLWqmeCLxcQ5Zsdok-DIA4o1shUrwPj7B7enXmkm8ql5QFKlbbN4-xLQuza12xjUlXEofU3LkH1ob-8S5jRg__	1	11	tmt_131c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Not Reported
PDC000410-Sample-1	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI027	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_126	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-2	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM14	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_127n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-3	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI030	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_127c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-4	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM12	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_128n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-5	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM68	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_128c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-6	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM75	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_129n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-7	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM74	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_129c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-8	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI009	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_130n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-9	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM30	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_130c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-10	human + mouse	Breast	not available	not available	not available	not available	Not Reported	1	PDX  CR	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_131	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Not Reported
PDC000410-Sample-11	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	Core CR	not available	organism part	run12	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f12.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZEHuE-t--r55XdWmpAKz7v4JnUZGmGlijyIDpMn0OFWEZpCSOQ3hBzIQYLJMqrz9Cl7eFimJYjoYvujsXxBfEbheiOkeDRIsnZ0f8ALsKMpRNJGWohVysWR1EG~4QkFeMMYLEatLq-dAKam7uFE3xp0cl9SIZzaFwR1J8sSJZueN2m8fg1DrsrTwT3Rz3zrZZnBuTtdC265GDQVAF66t3tNZPfBguGxvWYBEr-mog3QqnkET1RHzmb3KVwPem73CLGxnIF9aD9xMsHJu050WmEkBuxa6YkId3B5zZKhpurjL0h4eRUP4mVU5Yo~Bkd~yKbC-ekjPtOvFSxN69pjeCg__	1	12	tmt_131c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Not Reported
