source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[sampling time]	characteristics[individual]	characteristics[anticoagulant]	characteristics[biological replicate]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD030225-Sample-6	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	6	run 138	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	13	TMT129N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-7	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	7	run 139	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	13	TMT129C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-8	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	8	run 140	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	13	TMT130C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-9	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	9	run 141	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	13	TMT130N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-10	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	pool	no applicable	10	run 142	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	13	TMT131C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-11	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	pool	no applicable	11	run 143	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200228_OT.raw	13	TMT131N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-1	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 1	NaCit+ACD	1	run 144	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT126	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-2	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 1	NaCit+ACD	2	run 145	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT127N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-3	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 1	NaCit+ACD	3	run 146	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT127C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-4	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	4	run 147	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT128N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-5	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	5	run 148	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT128C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-6	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	6	run 149	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT129N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-7	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	7	run 150	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT129C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-8	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	8	run 151	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT130C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-9	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	9	run 152	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT130N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-10	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	pool	no applicable	10	run 153	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT131C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-11	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	pool	no applicable	11	run 154	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200228_OT.raw	14	TMT131N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-1	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 1	NaCit+ACD	1	run 155	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT126	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-2	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 1	NaCit+ACD	2	run 156	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT127N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-3	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 1	NaCit+ACD	3	run 157	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT127C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-4	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	4	run 158	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT128N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-5	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	5	run 159	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT128C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-6	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 2	EDTA	6	run 160	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT129N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-7	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	7	run 161	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT129C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-8	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	8	run 162	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT130C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-9	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	donor 3	Heparin	9	run 163	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT130N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-10	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	1h	pool	no applicable	10	run 164	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp1_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200228_OT.raw	15	TMT131C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
