source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[cell type]	characteristics[disease]	"characteristics[cell line]	"	characteristics[developmental stage]	characteristics[biological replicate]	technology type	assay name	comment[technical replicate]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[label]
PXD000029-sample-1	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run14	1	IDRIMA_top10HCD_60min_E2_100_115.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_100_115.raw	1	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ117
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ118	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ118
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ119	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ119
PXD000029-sample-2	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run15	1	IDRIMA_top10HCD_60min_E2_26_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_26_45.raw	2	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ117
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ118	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ118
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ119	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ119
PXD000029-sample-3	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run16	1	IDRIMA_top10HCD_60min_E2_47_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_47_50.raw	3	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ117
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ118	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ118
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ119	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ119
PXD000029-sample-4	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run17	1	IDRIMA_top10HCD_60min_E2_52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_52.raw	4	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-5	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run18	1	IDRIMA_top10HCD_60min_E2_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_55.raw	5	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-5	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run18	1	IDRIMA_top10HCD_60min_E2_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_55.raw	5	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-5	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run18	1	IDRIMA_top10HCD_60min_E2_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_55.raw	5	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-5	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run18	1	IDRIMA_top10HCD_60min_E2_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E2_55.raw	5	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
