source name	characteristics[organism]	characteristics[cell line]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[cell count]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[isolation windows]	comment[ion injection times]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD049211-Sample-156	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	4	run 156	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_2Th3ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_2Th3ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-157	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	1	run 157	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-158	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	2	run 158	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-159	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	3	run 159	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-160	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	4	run 160	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-161	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	1	run 161	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-162	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	2	run 162	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-163	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	3	run 163	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-164	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	10	epithelial cell	4	run 164	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-165	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	1	run 165	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-166	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	2	run 166	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-167	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	3	run 167	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-168	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	4	run 168	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_2Th3ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-169	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	1	run 169	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-170	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	2	run 170	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-171	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	3	run 171	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-172	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	4	run 172	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_4Th6ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-173	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	1	run 173	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-174	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	2	run 174	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-175	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	3	run 175	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-176	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	20	epithelial cell	4	run 176	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_20Cells_40SPD_8Th12ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-177	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	1	run 177	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-178	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	2	run 178	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-179	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	3	run 179	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-180	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	4	run 180	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_2Th3ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-181	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	1	run 181	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-182	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	2	run 182	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-183	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	3	run 183	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_03.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_03.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-184	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	4	run 184	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_04.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_4Th6ms_04.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-185	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	1	run 185	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_8Th12ms_01.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_8Th12ms_01.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
PXD049211-Sample-186	Homo sapiens	Hela	Uterus	31Y	not available	Female	Black	Adenocarcinoma	40	epithelial cell	2	run 186	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_8Th12ms_02.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049211/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_40Cells_40SPD_8Th12ms_02.raw	1	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Astral;AC=MS:1003378	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=HCD;AC=PRIDE:0000590	4Th	6ms	20 ppm	0.5 Da	Hela
