source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[cell line]	characteristics[treatment]	characteristics[cell type]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[cell cycle stage]	material type	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell cycle stage]
PXD024043-Sample-147	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	46	not available	cell	run 132	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_64_S3-F10_1_4157.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_64_S3-F10_1_4157.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-148	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	47	not available	cell	run 133	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_65_S3-F11_1_4158.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_65_S3-F11_1_4158.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-149	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	48	not available	cell	run 134	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_67_S3-G2_1_4161.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_67_S3-G2_1_4161.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-150	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	49	not available	cell	run 135	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_68_S3-G3_1_4162.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_68_S3-G3_1_4162.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-151	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	50	not available	cell	run 136	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_69_S3-G4_1_4163.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_69_S3-G4_1_4163.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-152	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	51	not available	cell	run 137	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_70_S3-G5_1_4164.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_70_S3-G5_1_4164.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-153	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	52	not available	cell	run 138	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_71_S3-G6_1_4165.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_71_S3-G6_1_4165.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-154	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	53	not available	cell	run 139	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_72_S3-G7_1_4166.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_72_S3-G7_1_4166.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-155	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	54	not available	cell	run 140	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_73_S3-G8_1_4167.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_73_S3-G8_1_4167.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-156	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	55	not available	cell	run 141	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_74_S3-G9_1_4168.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_74_S3-G9_1_4168.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-157	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	56	not available	cell	run 142	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_75_S3-G10_1_4169.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_75_S3-G10_1_4169.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-158	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	57	not available	cell	run 143	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_78_S3-H2_1_4173.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_78_S3-H2_1_4173.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-159	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	58	not available	cell	run 144	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_79_S3-H3_1_4174.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_79_S3-H3_1_4174.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-160	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	59	not available	cell	run 145	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_80_S3-H4_1_4175.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_80_S3-H4_1_4175.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-161	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	60	not available	cell	run 146	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_81_S3-H5_1_4176.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_81_S3-H5_1_4176.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-162	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	61	not available	cell	run 147	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_82_S3-H6_1_4177.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_82_S3-H6_1_4177.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-163	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	62	not available	cell	run 148	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_84_S3-H8_1_4179.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_84_S3-H8_1_4179.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-164	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	63	not available	cell	run 149	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_85_S3-H9_1_4180.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_85_S3-H9_1_4180.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-165	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	64	not available	cell	run 150	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_86_S3-H10_1_4181.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_86_S3-H10_1_4181.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-166	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	65	not available	cell	run 151	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_87_S3-H11_1_4182.d	20201010_TIMS04_Evo07_AnBr_1Cell_HeLa_UB_87_S3-H11_1_4182.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage01
PXD024043-Sample-167	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	1	G2	cell	run 152	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_02_S4-B2_1_4607.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_02_S4-B2_1_4607.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-168	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	2	G2	cell	run 153	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_03_S4-B3_1_4608.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_03_S4-B3_1_4608.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-169	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	3	G2	cell	run 154	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_05_S4-B5_1_4610.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_05_S4-B5_1_4610.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-170	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	4	G2	cell	run 155	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_09_S4-B9_1_4614.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_09_S4-B9_1_4614.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-171	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	5	G2	cell	run 156	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_14_S4-C2_1_4619.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_14_S4-C2_1_4619.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-172	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	6	G2	cell	run 157	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_16_S4-C4_1_4621.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_16_S4-C4_1_4621.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-173	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	7	G2	cell	run 158	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_18_S4-C6_1_4623.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_18_S4-C6_1_4623.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-174	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	8	G2	cell	run 159	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_21_S4-C9_1_4626.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_21_S4-C9_1_4626.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-175	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	9	G2	cell	run 160	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_22_S4-C10_1_4627.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_22_S4-C10_1_4627.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-176	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	10	G2	cell	run 161	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_23_S4-C11_1_4628.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_23_S4-C11_1_4628.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-177	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	11	G2	cell	run 162	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_26_S4-D2_1_4631.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_26_S4-D2_1_4631.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-178	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	12	G2	cell	run 163	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_27_S4-D3_1_4632.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_27_S4-D3_1_4632.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-179	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	13	G2	cell	run 164	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_29_S4-D5_1_4634.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_29_S4-D5_1_4634.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-180	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	14	G2	cell	run 165	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_30_S4-D6_1_4635.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_30_S4-D6_1_4635.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
PXD024043-Sample-181	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	7 hours past thymidine block	epithelial cell	Black	15	G2	cell	run 166	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_31_S4-D7_1_4636.d	20201113_TIMS04_Evo07_SA_ADB_1cell_HeLa_G2_31_S4-D7_1_4636.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G2
