source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[cleavage agent details]	factor value[cell line]
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run152	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run153	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run154	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run155	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run156	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run157	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run158	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run159	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run160	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run161	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run162	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run163	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run164	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-12	Homo sapiens	CACO2	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run165	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_CACO2_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	CACO2
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run166	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run167	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run168	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run169	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run170	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run171	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run172	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run173	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run174	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run175	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run176	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run177	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run178	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run179	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-13	Homo sapiens	COLO201	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run180	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO201
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run181	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run182	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run183	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run184	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run185	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run186	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run187	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run188	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run189	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run190	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run191	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run192	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run193	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run194	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
MSV000080374-Sample-14	Homo sapiens	COLO205	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run195	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	COLO205
